"","edid","year","variable","party","value"
"1","","","","",""
"2","001","2011","DELIS","ONTARIO LIBERTARIAN PARTY","299"
"3","001","2011","DICKSON","LIBERAL                        ","19606"
"4","001","2011","MCCARTHY","PROGRESSIVE CONSERVATIVE       ","14718"
"5","001","2011","TOMAN","GREEN                          ","843"
"6","001","2011","WISEMAN","NEW DEMOCRATIC                 ","5952"
"7","001","2011","REJECTED","REJECTED","117"
"8","001","2011","UNMARKED","UNMARKED","34"
"9","001","2011","DECLINED","DECLINED","21"
"10","001","2011","VOTER_TURNOUT","VOTER_TURNOUT","41590"
"11","001","2011","ELECTORS","ELECTORS","92745"
"12","002","2011","BROWN","LIBERAL                        ","7397"
"13","002","2011","CHAPMAN","PROGRESSIVE CONSERVATIVE       ","6141"
"14","002","2011","HOFFMAN","FAMILY COALITION PARTY OF ONTARIO","217"
"15","002","2011","MANTHA","NEW DEMOCRATIC                 ","11585"
"16","002","2011","TILSON","GREEN                          ","684"
"17","002","2011","REJECTED","REJECTED","100"
"18","002","2011","UNMARKED","UNMARKED","24"
"19","002","2011","DECLINED","DECLINED","10"
"20","002","2011","VOTER_TURNOUT","VOTER_TURNOUT","26158"
"21","002","2011","ELECTORS","ELECTORS","52919"
"22","003","2011","COVERDALE","GREEN                          ","1477"
"23","003","2011","GUNDERMAN SMITH","GUNDERMAN SMITH","87"
"24","003","2011","LANGTON","ONTARIO LIBERTARIAN PARTY","258"
"25","003","2011","MATON","FAMILY COALITION PARTY OF ONTARIO","321"
"26","003","2011","MCMEEKIN","LIBERAL                        ","21648"
"27","003","2011","MELANSON","FREEDOM                        ","99"
"28","003","2011","SKELLY","PROGRESSIVE CONSERVATIVE       ","17132"
"29","003","2011","WESTERHOFF","NEW DEMOCRATIC                 ","8521"
"30","003","2011","REJECTED","REJECTED","104"
"31","003","2011","UNMARKED","UNMARKED","41"
"32","003","2011","DECLINED","DECLINED","35"
"33","003","2011","VOTER_TURNOUT","VOTER_TURNOUT","49723"
"34","003","2011","ELECTORS","ELECTORS","88080"
"35","004","2011","CLARK","NEW DEMOCRATIC                 ","8171"
"36","004","2011","JACKSON","PROGRESSIVE CONSERVATIVE       ","17527"
"37","004","2011","MACKENZIE","FREEDOM                        ","179"
"38","004","2011","MILLER","GREEN                          ","1909"
"39","004","2011","ROSKAM","ONTARIO LIBERTARIAN PARTY","318"
"40","004","2011","WALSH","LIBERAL                        ","15006"
"41","004","2011","REJECTED","REJECTED","115"
"42","004","2011","UNMARKED","UNMARKED","40"
"43","004","2011","DECLINED","DECLINED","26"
"44","004","2011","VOTER_TURNOUT","VOTER_TURNOUT","43291"
"45","004","2011","ELECTORS","ELECTORS","94114"
"46","005","2011","ALI","GREEN                          ","1025"
"47","005","2011","BURSTYN","LIBERAL                        ","13813"
"48","005","2011","MENARY","PROGRESSIVE CONSERVATIVE       ","5333"
"49","005","2011","POLEY-FISHER","FREEDOM                        ","144"
"50","005","2011","PRUE","NEW DEMOCRATIC                 ","17925"
"51","005","2011","ROSS","THE ONLY PARTY","45"
"52","005","2011","REJECTED","REJECTED","81"
"53","005","2011","UNMARKED","UNMARKED","53"
"54","005","2011","DECLINED","DECLINED","28"
"55","005","2011","VOTER_TURNOUT","VOTER_TURNOUT","38447"
"56","005","2011","ELECTORS","ELECTORS","74450"
"57","006","2011","KULAR","LIBERAL                        ","14349"
"58","006","2011","LEE","ONTARIO LIBERTARIAN PARTY","738"
"59","006","2011","MAINGI","PROGRESSIVE CONSERVATIVE       ","9896"
"60","006","2011","MCLACHLAN","INDEPENDENT","491"
"61","006","2011","O'MARRA","FAMILY COALITION PARTY OF ONTARIO","381"
"62","006","2011","SINGH","NEW DEMOCRATIC                 ","16626"
"63","006","2011","THORNHAM","GREEN                          ","1091"
"64","006","2011","REJECTED","REJECTED","199"
"65","006","2011","UNMARKED","UNMARKED","102"
"66","006","2011","DECLINED","DECLINED","20"
"67","006","2011","VOTER_TURNOUT","VOTER_TURNOUT","43893"
"68","006","2011","ELECTORS","ELECTORS","107820"
"69","007","2011","DUNCAN","GREEN                          ","900"
"70","007","2011","HUNDAL","PROGRESSIVE CONSERVATIVE       ","12754"
"71","007","2011","JEFFREY","LIBERAL                        ","15663"
"72","007","2011","ROWLEY","COMMUNIST                      ","152"
"73","007","2011","SADIQ","ONTARIO PROVINCIAL CONFEDERATION OF REGIONS PARTY","81"
"74","007","2011","SINGH","NEW DEMOCRATIC                 ","136"
"75","007","2011","SINGH","NEW DEMOCRATIC                 ","136"
"76","007","2011","WYSOKINSKI","FAMILY COALITION PARTY OF ONTARIO","193"
"77","007","2011","REJECTED","REJECTED","144"
"78","007","2011","UNMARKED","UNMARKED","82"
"79","007","2011","DECLINED","DECLINED","11"
"80","007","2011","VOTER_TURNOUT","VOTER_TURNOUT","35494"
"81","007","2011","ELECTORS","ELECTORS","87543"
"82","008","2011","CHMELYK","GREEN                          ","1432"
"83","008","2011","DHILLON","LIBERAL                        ","19224"
"84","008","2011","HARLSON","FREEDOM                        ","509"
"85","008","2011","KATHURIA","NEW DEMOCRATIC                 ","8331"
"86","008","2011","SHENOUDA","PROGRESSIVE CONSERVATIVE       ","14434"
"87","008","2011","REJECTED","REJECTED","163"
"88","008","2011","UNMARKED","UNMARKED","82"
"89","008","2011","DECLINED","DECLINED","22"
"90","008","2011","VOTER_TURNOUT","VOTER_TURNOUT","44197"
"91","008","2011","ELECTORS","ELECTORS","115431"
"92","009","2011","BURNS","GREEN                          ","957"
"93","009","2011","FERGUSON","ONTARIO LIBERTARIAN PARTY","190"
"94","009","2011","HOCKLEY","FAMILY COALITION PARTY OF ONTARIO","237"
"95","009","2011","JENNER","FREEDOM                        ","136"
"96","009","2011","LEVAC","LIBERAL                        ","16867"
"97","009","2011","SITKO","INDEPENDENT","244"
"98","009","2011","ST. AMANT","ST. AMANT","15761"
"99","009","2011","TURMEL","PATRON                         ","86"
"100","009","2011","VAN TILBORG","VAN TILBORG","11006"
"101","009","2011","REJECTED","REJECTED","135"
"102","009","2011","UNMARKED","UNMARKED","34"
"103","009","2011","DECLINED","DECLINED","26"
"104","009","2011","VOTER_TURNOUT","VOTER_TURNOUT","45679"
"105","009","2011","ELECTORS","ELECTORS","94717"
"106","010","2011","ECCLES","LIBERAL                        ","10889"
"107","010","2011","JOHNSTONE","NEW DEMOCRATIC                 ","6133"
"108","010","2011","JOLLEY","INDEPENDENT","1478"
"109","010","2011","KIDD","FAMILY COALITION PARTY OF ONTARIO","339"
"110","010","2011","MARSHALL","GREEN                          ","2654"
"111","010","2011","MILLER","GREEN                          ","246"
"112","010","2011","WALKER","PROGRESSIVE CONSERVATIVE       ","19567"
"113","010","2011","REJECTED","REJECTED","100"
"114","010","2011","UNMARKED","UNMARKED","49"
"115","010","2011","DECLINED","DECLINED","15"
"116","010","2011","VOTER_TURNOUT","VOTER_TURNOUT","41470"
"117","010","2011","ELECTORS","ELECTORS","75809"
"118","011","2011","BRANNAN","FREEDOM                        ","156"
"119","011","2011","BROWN","LIBERAL                        ","1129"
"120","011","2011","GILES","ONTARIO LIBERTARIAN PARTY","639"
"121","011","2011","MCKENNA","PROGRESSIVE CONSERVATIVE       ","20061"
"122","011","2011","O'BRIEN","FAMILY COALITION PARTY OF ONTARIO","380"
"123","011","2011","RUSSELL","NEW DEMOCRATIC                 ","9370"
"124","011","2011","SAKRAN","LIBERAL                        ","17909"
"125","011","2011","REJECTED","REJECTED","140"
"126","011","2011","UNMARKED","UNMARKED","56"
"127","011","2011","DECLINED","DECLINED","35"
"128","011","2011","VOTER_TURNOUT","VOTER_TURNOUT","49875"
"129","011","2011","ELECTORS","ELECTORS","90964"
"130","012","2011","BANKOLE","NEW DEMOCRATIC                 ","10414"
"131","012","2011","DETTWEILER","ONTARIO LIBERTARIAN PARTY","629"
"132","012","2011","LEONE","PROGRESSIVE CONSERVATIVE       ","15947"
"133","012","2011","MALETTE","GREEN                          ","1056"
"134","012","2011","MCGARRY","LIBERAL                        ","13993"
"135","012","2011","ROSS","THE ONLY PARTY","271"
"136","012","2011","REJECTED","REJECTED","119"
"137","012","2011","UNMARKED","UNMARKED","41"
"138","012","2011","DECLINED","DECLINED","27"
"139","012","2011","VOTER_TURNOUT","VOTER_TURNOUT","42497"
"140","012","2011","ELECTORS","ELECTORS","92310"
"141","013","2011","BREDFELDT","FAMILY COALITION PARTY OF ONTARIO","549"
"142","013","2011","CORNELL","LIBERAL                        ","19144"
"143","013","2011","DUFF","NEW DEMOCRATIC                 ","6371"
"144","013","2011","MACLAREN","PROGRESSIVE CONSERVATIVE       ","28246"
"145","013","2011","SIMSER","GREEN                          ","1857"
"146","013","2011","REJECTED","REJECTED","134"
"147","013","2011","UNMARKED","UNMARKED","34"
"148","013","2011","DECLINED","DECLINED","36"
"149","013","2011","VOTER_TURNOUT","VOTER_TURNOUT","56371"
"150","013","2011","ELECTORS","ELECTORS","105368"
"151","014","2011","NAVARRO","NEW DEMOCRATIC                 ","8415"
"152","014","2011","NICHOLLS","PROGRESSIVE CONSERVATIVE       ","15121"
"153","014","2011","SULLIVAN","GREEN                          ","1027"
"154","014","2011","WATSON","LIBERAL                        ","11631"
"155","014","2011","REJECTED","REJECTED","133"
"156","014","2011","UNMARKED","UNMARKED","66"
"157","014","2011","DECLINED","DECLINED","34"
"158","014","2011","VOTER_TURNOUT","VOTER_TURNOUT","36427"
"159","014","2011","ELECTORS","ELECTORS","73727"
"160","015","2011","CAUCHI","FREEDOM                        ","96"
"161","015","2011","DE JONG","DE JONG","855"
"162","015","2011","FIGUEROA","COMMUNIST                      ","163"
"163","015","2011","GHIWOT","THE ONLY PARTY","33"
"164","015","2011","JAGG","INDEPENDENT","250"
"165","015","2011","MARTINS","LIBERAL                        ","12953"
"166","015","2011","RUSSELL","NEW DEMOCRATIC                 ","2480"
"167","015","2011","SCHEIN","NEW DEMOCRATIC                 ","14367"
"168","015","2011","THOMPSON","PARTY FOR HUMAN RIGHTS IN ONTARIO","82"
"169","015","2011","REJECTED","REJECTED","118"
"170","015","2011","UNMARKED","UNMARKED","47"
"171","015","2011","DECLINED","DECLINED","13"
"172","015","2011","VOTER_TURNOUT","VOTER_TURNOUT","31457"
"173","015","2011","ELECTORS","ELECTORS","68998"
"174","16","2011","BEDROSYAN","GREEN                          ","702"
"175","16","2011","COTEAU","LIBERAL                        ","16350"
"176","16","2011","HILLIARD","NEW DEMOCRATIC                 ","5953"
"177","16","2011","KIDD","FAMILY COALITION PARTY OF ONTARIO","187"
"178","16","2011","LENDE","PROGRESSIVE CONSERVATIVE       ","8705"
"179","16","2011","SIMMONS","FREEDOM                        ","113"
"180","16","2011","REJECTED","REJECTED","100"
"181","16","2011","UNMARKED","UNMARKED","53"
"182","16","2011","DECLINED","DECLINED","22"
"183","16","2011","VOTER_TURNOUT","VOTER_TURNOUT","32185"
"184","16","2011","ELECTORS","ELECTORS","69851"
"185","017","2011","AHMED","NEW DEMOCRATIC                 ","3621"
"186","017","2011","DEB","FREEDOM                        ","74"
"187","017","2011","FLISS","GREEN                          ","718"
"188","017","2011","KABITSIS","COMMUNIST                      ","125"
"189","017","2011","MANDEL-CAMPBELL","PROGRESSIVE CONSERVATIVE       ","12827"
"190","017","2011","WAIGH","VEGAN ENVIRONMENTAL PARTY","108"
"191","017","2011","WYNNE","LIBERAL                        ","24444"
"192","017","2011","REJECTED","REJECTED","64"
"193","017","2011","UNMARKED","UNMARKED","43"
"194","017","2011","DECLINED","DECLINED","11"
"195","017","2011","VOTER_TURNOUT","VOTER_TURNOUT","42035"
"196","017","2011","ELECTORS","ELECTORS","82533"
"197","018","2011","GVENTER","NEW DEMOCRATIC                 ","4200"
"198","018","2011","HOLLOWAY","LIBERAL                        ","10162"
"199","018","2011","JONES","PROGRESSIVE CONSERVATIVE       ","17833"
"200","018","2011","KOWALEWSKI","ONTARIO LIBERTARIAN PARTY","250"
"201","018","2011","STRANG","GREEN                          ","5540"
"202","018","2011","REJECTED","REJECTED","109"
"203","018","2011","UNMARKED","UNMARKED","34"
"204","018","2011","DECLINED","DECLINED","23"
"205","018","2011","VOTER_TURNOUT","VOTER_TURNOUT","38151"
"206","018","2011","ELECTORS","ELECTORS","79918"
"207","019","2011","BARNICOAT","ONTARIO LIBERTARIAN PARTY","424"
"208","019","2011","O'TOOLE","PROGRESSIVE CONSERVATIVE       ","22393"
"209","019","2011","SOMERVILLE","LIBERAL                        ","13394"
"210","019","2011","STRUTT","FREEDOM                        ","172"
"211","019","2011","TERRY","NEW DEMOCRATIC                 ","8027"
"212","019","2011","YAGHLEDJIAN","GREEN                          ","1221"
"213","019","2011","REJECTED","REJECTED","120"
"214","019","2011","UNMARKED","UNMARKED","33"
"215","019","2011","DECLINED","DECLINED","20"
"216","019","2011","VOTER_TURNOUT","VOTER_TURNOUT","45804"
"217","019","2011","ELECTORS","ELECTORS","92096"
"218","020","2011","BONE","FREEDOM                        ","152"
"219","020","2011","COLLE","LIBERAL                        ","20752"
"220","020","2011","DERVISHI","NEW DEMOCRATIC                 ","3763"
"221","020","2011","GREEN","INDEPENDENT","146"
"222","020","2011","RACHLIS","GREEN                          ","575"
"223","020","2011","REDDY","PARTY FOR PEOPLE WITH SPECIAL NEEDS","79"
"224","020","2011","ROSSI","PROGRESSIVE CONSERVATIVE       ","12857"
"225","020","2011","REJECTED","REJECTED","118"
"226","020","2011","UNMARKED","UNMARKED","43"
"227","020","2011","DECLINED","DECLINED","11"
"228","020","2011","VOTER_TURNOUT","VOTER_TURNOUT","38496"
"229","020","2011","ELECTORS","ELECTORS","74309"
"230","021","2011","BALDWIN-SANDS","LIBERAL                        ","11075"
"231","021","2011","CORNISH","NEW DEMOCRATIC                 ","9201"
"232","021","2011","LOEWEN","GREEN                          ","981"
"233","021","2011","MCKEEVER","FREEDOM                        ","283"
"234","021","2011","YUREK","PROGRESSIVE CONSERVATIVE       ","19771"
"235","021","2011","REJECTED","REJECTED","80"
"236","021","2011","UNMARKED","UNMARKED","59"
"237","021","2011","DECLINED","DECLINED","15"
"238","021","2011","VOTER_TURNOUT","VOTER_TURNOUT","41465"
"239","021","2011","ELECTORS","ELECTORS","80858"
"240","022","2011","BRISTER","PROGRESSIVE CONSERVATIVE       ","16049"
"241","022","2011","MATYI","GREEN                          ","860"
"242","022","2011","NATYSHAK","NEW DEMOCRATIC                 ","17417"
"243","022","2011","SCHMIDT","LIBERAL                        ","11518"
"244","022","2011","REJECTED","REJECTED","98"
"245","022","2011","UNMARKED","UNMARKED","50"
"246","022","2011","DECLINED","DECLINED","20"
"247","022","2011","VOTER_TURNOUT","VOTER_TURNOUT","46012"
"248","022","2011","ELECTORS","ELECTORS","89549"
"249","023","2011","BUSSMANN","ONTARIO LIBERTARIAN PARTY","422"
"250","023","2011","CANSFIELD","LIBERAL                        ","21916"
"251","023","2011","DEMONTE-WHELAN","PROGRESSIVE CONSERVATIVE       ","13956"
"252","023","2011","MILLICAN","FAMILY COALITION PARTY OF ONTARIO","231"
"253","023","2011","RENDA","FREEDOM                        ","108"
"254","023","2011","RIVERO","NEW DEMOCRATIC                 ","5099"
"255","023","2011","SAN JUAN","SAN JUAN","837"
"256","023","2011","REJECTED","REJECTED","213"
"257","023","2011","UNMARKED","UNMARKED","38"
"258","023","2011","DECLINED","DECLINED","22"
"259","023","2011","VOTER_TURNOUT","VOTER_TURNOUT","42842"
"260","023","2011","ELECTORS","ELECTORS","81413"
"261","24","2011","BROMBACHER","FREEDOM                        ","174"
"262","24","2011","BROTEN","LIBERAL                        ","22169"
"263","24","2011","COLEY","NEW DEMOCRATIC                 ","6713"
"264","24","2011","KUNOV","ONTARIO LIBERTARIAN PARTY","172"
"265","24","2011","LETONJA","INDEPENDENT","113"
"266","24","2011","LOCHWIN","SOCIALIST PARTY OF ONTARIO","125"
"267","24","2011","MACKAY","NO AFFILIATION","113"
"268","24","2011","NYILASSY","PROGRESSIVE CONSERVATIVE       ","12705"
"269","24","2011","SALEWSKY","GREEN                          ","1164"
"270","24","2011","REJECTED","REJECTED","172"
"271","24","2011","UNMARKED","UNMARKED","57"
"272","24","2011","DECLINED","DECLINED","26"
"273","24","2011","VOTER_TURNOUT","VOTER_TURNOUT","43703"
"274","24","2011","ELECTORS","ELECTORS","87390"
"275","025","2011","BAGHEL","PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO","100"
"276","025","2011","CEOLIN","FAMILY COALITION PARTY OF ONTARIO","391"
"277","025","2011","GILL","GREEN                          ","541"
"278","025","2011","MCCONNELL","FREEDOM                        ","320"
"279","025","2011","QAADRI","LIBERAL                        ","12081"
"280","025","2011","SHARMA","NEW DEMOCRATIC                 ","5426"
"281","025","2011","SINGH","NEW DEMOCRATIC                 ","6072"
"282","025","2011","REJECTED","REJECTED","113"
"283","025","2011","UNMARKED","UNMARKED","28"
"284","025","2011","DECLINED","DECLINED","10"
"285","025","2011","VOTER_TURNOUT","VOTER_TURNOUT","25082"
"286","025","2011","ELECTORS","ELECTORS","62472"
"287","026","2011","CRACK","LIBERAL                        ","17345"
"288","026","2011","GOSSELIN","PROGRESSIVE CONSERVATIVE       ","15973"
"289","026","2011","HOWARTH","GREEN                          ","770"
"290","026","2011","JEAN-LOUIS","NEW DEMOCRATIC                 ","5721"
"291","026","2011","LEDUC","FREEDOM                        ","164"
"292","026","2011","MILLER","GREEN                          ","199"
"293","026","2011","REJECTED","REJECTED","213"
"294","026","2011","UNMARKED","UNMARKED","47"
"295","026","2011","DECLINED","DECLINED","9"
"296","026","2011","VOTER_TURNOUT","VOTER_TURNOUT","40441"
"297","026","2011","ELECTORS","ELECTORS","84584"
"298","027","2011","BENDER","ONTARIO LIBERTARIAN PARTY","305"
"299","027","2011","DYCK","GREEN                          ","3234"
"300","027","2011","GARVIE","COMMUNIST                      ","139"
"301","027","2011","GORDON","NEW DEMOCRATIC                 ","11150"
"302","027","2011","ICHIM","INDEPENDENT","100"
"303","027","2011","SANDALS","LIBERAL                        ","19815"
"304","027","2011","SCHIRK","PROGRESSIVE CONSERVATIVE       ","11954"
"305","027","2011","REJECTED","REJECTED","115"
"306","027","2011","UNMARKED","UNMARKED","64"
"307","027","2011","DECLINED","DECLINED","27"
"308","027","2011","VOTER_TURNOUT","VOTER_TURNOUT","46903"
"309","027","2011","ELECTORS","ELECTORS","93308"
"310","028","2011","BARRETT","PROGRESSIVE CONSERVATIVE       ","25203"
"311","028","2011","BLAKE","GREEN                          ","868"
"312","028","2011","CRONE","LIBERAL                        ","7087"
"313","028","2011","GOTS","FAMILY COALITION PARTY OF ONTARIO","242"
"314","028","2011","NICHOLS","NEW DEMOCRATIC                 ","8048"
"315","028","2011","REJECTED","REJECTED","103"
"316","028","2011","UNMARKED","UNMARKED","39"
"317","028","2011","DECLINED","DECLINED","6"
"318","028","2011","VOTER_TURNOUT","VOTER_TURNOUT","41596"
"319","028","2011","ELECTORS","ELECTORS","78030"
"320","029","2011","ABEL","NEW DEMOCRATIC                 ","8517"
"321","029","2011","JOHNSON","LIBERAL                        ","16522"
"322","029","2011","OLITO","FREEDOM                        ","245"
"323","029","2011","PAYNE","GREEN                          ","1562"
"324","029","2011","SCOTT","PROGRESSIVE CONSERVATIVE       ","22352"
"325","029","2011","REJECTED","REJECTED","88"
"326","029","2011","UNMARKED","UNMARKED","54"
"327","029","2011","DECLINED","DECLINED","46"
"328","029","2011","VOTER_TURNOUT","VOTER_TURNOUT","49386"
"329","029","2011","ELECTORS","ELECTORS","89830"
"330","030","2011","BUCK","NO AFFILIATION","166"
"331","030","2011","CHUDLEIGH","PROGRESSIVE CONSERVATIVE       ","26228"
"332","030","2011","FRASER","GREEN                          ","1286"
"333","030","2011","NAIDOO-HARRIS","LIBERAL                        ","23080"
"334","030","2011","RODRIGUES","FAMILY COALITION PARTY OF ONTARIO","296"
"335","030","2011","SPOHR","NEW DEMOCRATIC                 ","7757"
"336","030","2011","VAN DEN BURG","VAN DEN BURG","168"
"337","030","2011","REJECTED","REJECTED","120"
"338","030","2011","UNMARKED","UNMARKED","42"
"339","030","2011","DECLINED","DECLINED","19"
"340","030","2011","VOTER_TURNOUT","VOTER_TURNOUT","59162"
"341","030","2011","ELECTORS","ELECTORS","128643"
"342","031","2011","BALDASARO","INDEPENDENT","268"
"343","031","2011","GRACEY","COMMUNIST                      ","122"
"344","031","2011","HORWATH","NEW DEMOCRATIC                 ","20586"
"345","031","2011","KUHLMANN","ONTARIO LIBERTARIAN PARTY","634"
"346","031","2011","LAWSON","FREEDOM                        ","130"
"347","031","2011","ORMOND","GREEN                          ","1249"
"348","031","2011","PASSMORE","FAMILY COALITION PARTY OF ONTARIO","229"
"349","031","2011","SHEPPARD","PROGRESSIVE CONSERVATIVE       ","4421"
"350","031","2011","SZAJKOWSKI","REFORM PARTY OF ONTARIO","67"
"351","031","2011","TIQUI-SHEBIB","LIBERAL                        ","5861"
"352","031","2011","REJECTED","REJECTED","102"
"353","031","2011","UNMARKED","UNMARKED","46"
"354","031","2011","DECLINED","DECLINED","29"
"355","031","2011","VOTER_TURNOUT","VOTER_TURNOUT","33744"
"356","031","2011","ELECTORS","ELECTORS","79524"
"357","032","2011","CRIPPS","LIBERAL                        ","10397"
"358","032","2011","DOUCETTE","FREEDOM                        ","133"
"359","032","2011","FIORENTINO","PROGRESSIVE CONSERVATIVE       ","7395"
"360","032","2011","INNES","FAMILY COALITION PARTY OF ONTARIO","173"
"361","032","2011","MILLER","GREEN                          ","20442"
"362","032","2011","PATTINSON","ONTARIO LIBERTARIAN PARTY","295"
"363","032","2011","RANDALL","GREEN                          ","692"
"364","032","2011","REJECTED","REJECTED","153"
"365","032","2011","UNMARKED","UNMARKED","49"
"366","032","2011","DECLINED","DECLINED","14"
"367","032","2011","VOTER_TURNOUT","VOTER_TURNOUT","39743"
"368","032","2011","ELECTORS","ELECTORS","85908"
"369","033","2011","AGGELONITIS","LIBERAL                        ","14694"
"370","033","2011","ELMS","PROGRESSIVE CONSERVATIVE       ","8641"
"371","033","2011","ENOS","FAMILY COALITION PARTY OF ONTARIO","450"
"372","033","2011","GOODWIN","FREEDOM                        ","126"
"373","033","2011","MORRIS","GREEN                          ","748"
"374","033","2011","TAYLOR","NEW DEMOCRATIC                 ","20492"
"375","033","2011","WIENHOLD","ONTARIO LIBERTARIAN PARTY","222"
"376","033","2011","REJECTED","REJECTED","144"
"377","033","2011","UNMARKED","UNMARKED","52"
"378","033","2011","DECLINED","DECLINED","12"
"379","033","2011","VOTER_TURNOUT","VOTER_TURNOUT","45581"
"380","033","2011","ELECTORS","ELECTORS","90355"
"381","034","2011","MAIN","GREEN                          ","772"
"382","034","2011","MITCHELL","LIBERAL                        ","14659"
"383","034","2011","ROBERTSON","NEW DEMOCRATIC                 ","9329"
"384","034","2011","SCHNURR","FAMILY COALITION PARTY OF ONTARIO","656"
"385","034","2011","THOMPSON","PARTY FOR HUMAN RIGHTS IN ONTARIO","19138"
"386","034","2011","VALENTA","INDEPENDENT","200"
"387","034","2011","REJECTED","REJECTED","108"
"388","034","2011","UNMARKED","UNMARKED","47"
"389","034","2011","DECLINED","DECLINED","17"
"390","034","2011","VOTER_TURNOUT","VOTER_TURNOUT","44926"
"391","034","2011","ELECTORS","ELECTORS","75853"
"392","035","2011","CAMPBELL","NEW DEMOCRATIC                 ","10949"
"393","035","2011","HOLIDAY","GREEN                          ","391"
"394","035","2011","LEEK","LIBERAL                        ","2202"
"395","035","2011","MCKAY","PROGRESSIVE CONSERVATIVE       ","8307"
"396","035","2011","ROMANIUK","NORTHERN ONTARIO HERITAGE      ","216"
"397","035","2011","REJECTED","REJECTED","44"
"398","035","2011","UNMARKED","UNMARKED","14"
"399","035","2011","DECLINED","DECLINED","7"
"400","035","2011","VOTER_TURNOUT","VOTER_TURNOUT","22130"
"401","035","2011","ELECTORS","ELECTORS","48369"
"402","036","2011","BEST","PEOPLE FIRST REPUBLIC PARTY OF ONTARIO","56"
"403","036","2011","BUSCH","FREEDOM                        ","71"
"404","036","2011","CARACCIOLO","FAMILY COALITION PARTY OF ONTARIO","336"
"405","036","2011","GERRETSEN","LIBERAL                        ","21028"
"406","036","2011","HOLLAND","NEW DEMOCRATIC                 ","10241"
"407","036","2011","JAMES","PROGRESSIVE CONSERVATIVE       ","9610"
"408","036","2011","KILEY","GREEN                          ","1594"
"409","036","2011","SHAW","ONTARIO LIBERTARIAN PARTY","115"
"410","036","2011","REJECTED","REJECTED","87"
"411","036","2011","UNMARKED","UNMARKED","33"
"412","036","2011","DECLINED","DECLINED","43"
"413","036","2011","VOTER_TURNOUT","VOTER_TURNOUT","43214"
"414","036","2011","ELECTORS","ELECTORS","95966"
"415","037","2011","ATSIZ","FREEDOM                        ","77"
"416","037","2011","BERNIER","ONTARIO LIBERTARIAN PARTY","240"
"417","037","2011","CORBIERE","INDEPENDENT","137"
"418","037","2011","DEARLOVE","NEW DEMOCRATIC                 ","7385"
"419","037","2011","MACDONALD","PROGRESSIVE CONSERVATIVE       ","15069"
"420","037","2011","MILLOY","LIBERAL                        ","15392"
"421","037","2011","VERCOUTEREN","GREEN                          ","938"
"422","037","2011","REJECTED","REJECTED","110"
"423","037","2011","UNMARKED","UNMARKED","40"
"424","037","2011","DECLINED","DECLINED","22"
"425","037","2011","VOTER_TURNOUT","VOTER_TURNOUT","39410"
"426","037","2011","ELECTORS","ELECTORS","80170"
"427","038","2011","CAIRNS","NEW DEMOCRATIC                 ","7165"
"428","038","2011","HARRIS","PROGRESSIVE CONSERVATIVE       ","18017"
"429","038","2011","PENDERGAST","LIBERAL                        ","14476"
"430","038","2011","ROSE","GREEN                          ","1121"
"431","038","2011","REJECTED","REJECTED","112"
"432","038","2011","UNMARKED","UNMARKED","107"
"433","038","2011","DECLINED","DECLINED","25"
"434","038","2011","VOTER_TURNOUT","VOTER_TURNOUT","41023"
"435","038","2011","ELECTORS","ELECTORS","87992"
"436","039","2011","CISTERNA","NEW DEMOCRATIC                 ","8250"
"437","039","2011","DAVIS","INDEPENDENT","17837"
"438","039","2011","DAVIS","INDEPENDENT","17837"
"439","039","2011","MCGUIRE","GREEN                          ","1308"
"440","039","2011","MOTZ","FREEDOM                        ","123"
"441","039","2011","WITMER","PROGRESSIVE CONSERVATIVE       ","21665"
"442","039","2011","REJECTED","REJECTED","93"
"443","039","2011","UNMARKED","UNMARKED","36"
"444","039","2011","DECLINED","DECLINED","39"
"445","039","2011","VOTER_TURNOUT","VOTER_TURNOUT","49667"
"446","039","2011","ELECTORS","ELECTORS","98268"
"447","040","2011","ARMSTRONG","GREEN                          ","987"
"448","040","2011","HARNESS","REFORM PARTY OF ONTARIO","232"
"449","040","2011","HILL","NEW DEMOCRATIC                 ","8882"
"450","040","2011","JACKSON","PROGRESSIVE CONSERVATIVE       ","119"
"451","040","2011","MCNAUGHTON","PROGRESSIVE CONSERVATIVE       ","19379"
"452","040","2011","VAN BOMMEL","VAN BOMMEL","12423"
"453","040","2011","VANDER VLOET","VANDER VLOET","350"
"454","040","2011","REJECTED","REJECTED","104"
"455","040","2011","UNMARKED","UNMARKED","42"
"456","040","2011","DECLINED","DECLINED","31"
"457","040","2011","VOTER_TURNOUT","VOTER_TURNOUT","42549"
"458","040","2011","ELECTORS","ELECTORS","78683"
"459","041","2011","HILLIER","PROGRESSIVE CONSERVATIVE       ","22457"
"460","041","2011","MACDONALD","PROGRESSIVE CONSERVATIVE       ","12490"
"461","041","2011","MATTE","GREEN                          ","1754"
"462","041","2011","PARKHILL","NEW DEMOCRATIC                 ","8104"
"463","041","2011","REJECTED","REJECTED","78"
"464","041","2011","UNMARKED","UNMARKED","50"
"465","041","2011","DECLINED","DECLINED","29"
"466","041","2011","VOTER_TURNOUT","VOTER_TURNOUT","44962"
"467","041","2011","ELECTORS","ELECTORS","89150"
